29064.2,174914
28871.1,175075
29541.1,176137
29404.9,176387
29469.3,176846
29553.7,177311
29991.8,178126
29707.5,178250
29560.3,178479
29970.6,179243
30202.1,179887
30008.8,180063
29920.9,180331
30190.2,180950
30899.9,181998
30654.5,182141
30412.6,182264
30561.8,182818
30738.1,183358
30581.3,183502
30690.2,183969
30903.1,184579
31162,185216
31057.8,185437
31065.4,185757
31486.9,186541
31477.1,186902
31306.4,187070
31067.8,187202
31335,187790
32105.5,188863
31896.9,188998
31666.4,189142
31842.6,189657
31881,190007
32209.6,190657
32087.5,190886
31881.3,191063
33012.5,192523
32878.2,192728
32618.6,192854
32381,193001
32570.7,193482
32609.5,193900
32575,194180
32553.4,194488
33828.3,196104
33681.8,196323
33606.9,196626
33474.9,196881
33422.7,197233
33216.5,197361
33818.2,198352
33552.2,198504
33878.4,199235
33828.3,199434
34226.9,200159
34028.9,200330
34026.3,200654
34135,201094
34610.4,201958
34597.2,202306
34459.6,202547
34692.9,203093
34564.6,203366
34470.7,203600
34772.8,204228
34615.8,204430
35084.1,205229
35617.5,206095
35374.4,206230
35421.3,206645
35660.9,207228
35534.4,207479
35569.8,207906
35367.8,208072
35620.6,208689
36312.9,209720
36087.1,209857
36343.8,210472
36198.2,210707
35996.8,210853
36599,211791
36337,211898
36532.8,212491
36937.9,213277
36863.1,213553
36836.9,213900
36774,214143
36848.9,214585
36888.3,215011
36863.1,215302
37435.4,216229
37806.2,216975
37884,217425
37723.7,217650
37596.8,217894
37443.6,218128
37854,218893
37645.7,219070
37973.6,219779
38610.4,220777
38408.2,220958
38209.1,221114
38345.9,221601
38352.4,221990
38175.8,222207
38627.6,222996
39157.1,223920
38922,224093
38928.2,224439
38865.4,224722
38635.5,224850
39325.4,225841
39277.2,226193
39165.2,226482
39481.2,227150
39978.9,227969
39787.3,228163
39566.6,228316
39349.8,228460
39326.7,228800
40202.8,229948
39975,230086
40515.5,230977
40389.8,231234
40579,231740
40361.8,231895
40177.8,232056
39933.5,232184
41214.9,233804
40972.4,233947
41208.1,234570
41050,234738
41536.5,235601
41302.8,235737
41108.6,235902
40833,236041
41283.4,236895
41892.1,237813
42010.1,238315
41920.9,238612
41820.5,238910
41629.7,239033
41717.3,239462
41674,239775
42297.3,240767
42273.5,241130
42569.6,241756
42517.7,241997
42325.3,242130
42576.5,242751
42610.7,243157
42704.3,243620
42853.4,244162
42782.5,244396
43364.4,245341
43207.4,245523
43363.7,246050
43116.2,246193
43137.5,246559
43591.6,247354
43323.4,247447
43157.3,247585
43971.2,248746
44153.4,249266
43940.8,249429
44129.1,249941
43927.8,250077
44040.9,250594
43877.8,250747
44127.7,251342
44818.5,252403
44603.1,252554
44867.5,253145
44792.6,253441
44775.2,253757
44952.6,254317
44778.2,254500
44671.6,254784
45517.7,255977
45251.5,256062
45034.6,256195
45513.7,256979
45973.2,257813
45825.2,258069
45605.9,258205
45399.8,258389
46185.5,259552
46481.1,260212
46302.4,260461
46181.4,260782
46240.1,261223
46344.2,261687
46910.2,262635
46780.2,262965
46629.4,263270
46531.2,263550
46367,263709
47110,264764
46967.9,264995
46964.5,265352
47321.5,266054
47152.7,266209
47019.5,266382
47691.6,267359
47486.9,267520
47630,268058
47558.4,268321
48050,269141
48243.5,269715
47992.4,269826
47744,269940
48422.4,270972
48251.7,271161
48653.2,271928
48582.1,272259
48345.8,272422
48457.1,272865
48384.4,273113
48310,273369
49157.2,274560
49010.8,274773
49608.3,275749
49487.2,275993
49338.1,276218
49322,276581
49118.6,276724
48907.3,276898
50043.6,278388
49885.6,278614
49898.5,278992
50131.3,279558
49924,279679
49643.8,279759
49462.9,279896
49516.1,280248
50825,281908
50850.2,282280
50888.1,282686
51161.8,283319
50906.3,283441
50668.1,283584
50477.6,283727
50220.1,283852
51524.6,285564
51628,286036
51495.5,286281
51366.4,286514
51198,286667
51018.8,286810
50851.3,286949
50764.3,287209
52201.9,288988
52217.7,289347
52382.7,289839
52201,289992
52002.6,290112
51762,290252
51959.1,290807
51762.8,290985
52511.9,292110
53335.2,293245
53194.6,293506
53137.1,293832
52894.6,293976
52650,294118
52445.5,294244
53127,295323
52842.5,295470
53594.5,296552
53817.9,297094
53648.7,297237
53422.2,297364
53233.6,297500
53014.3,297649
53574,298554
53431.5,298725
54804.2,300442
54736.4,300782
54580.8,300987
54440.4,301249
54260,301464
54194.2,301798
54224.5,302276
53976.4,302400
54945.8,303730
54790.4,303864
54893.6,304293
54783.3,304480
54621.5,304655
54755,305055
55494.7,306134
55256.6,306284
55591.8,307010
55557,307319
55834.5,307943
55587.2,308060
55381.2,308212
55628.4,308813
55872.4,309433
56021.5,309897
55886.1,310135
56262.5,310810
56628.1,311522
56563.6,311800
56344.4,311971
56442.6,312446
56521.7,312885
56445.1,313162
56264.9,313311
57244.3,314623
57377.6,315140
57172.4,315303
56969.8,315448
57088.4,315917
57149.2,316329
57015.9,316482
56841.1,316639
57173.8,317338
57093.6,317475
57201.9,317781
57410.9,318304
58362.7,319556
58493.5,320046
58278.1,320199
58058.2,320335
58507.2,321171
58227.3,321270
58251.3,321675
58223.4,322037
58821.9,323023
59264.5,323816
59019.1,323949
58792.8,324080
59067,324744
58863.7,324890
59329,325737
59082.8,325901
59706,326899
60017.6,327597
59783.8,327728
59525.5,327861
59362.4,328010
59501.7,328539
59462.1,328857
59334.3,329042
59895.3,329915
60752.7,331079
60520.2,331193
60590.5,331611
60370,331753
60354.4,332121
60169.6,332258
59983.1,332391
60451.8,333249
61141.4,334270
60994,334449
61684.5,335480
61424.7,335605
61217,335713
61375.2,336273
61119.2,336436
60837.3,336573
61515.8,337583
61346.3,337710
62183.3,338890
62000.6,339023
62049.4,339430
61926.3,339691
61719.3,339822
61608,340051
61973.6,340764
62395.9,341513
63005.3,342500
62809,342650
62586.1,342806
62415.5,342975
62283.7,343171
62612.8,343832
62480.5,344002
63707.4,345622
63439.4,345764
63554.7,346187
63411.1,346419
63338.3,346722
63271.6,347047
63336.9,347516
63673,348208
63874.8,348847
63894.7,349193
63713.5,349359
63919.5,349878
63913,350201
63947.9,350534
64383.1,351333
64252.8,351518
64264.4,351927
64805.3,352773
64833.8,353158
64655.1,353310
64604.8,353651
64724.1,354118
64866.7,354620
65216.3,355302
64966,355428
65245.7,356054
65217.6,356352
65273.7,356711
65321.5,357063
65109.9,357242
65563.4,358007
65643.7,358420
65476,358555
65430,358731
66036.8,359684
66375.5,360385
66196.7,360539
66012.8,360685
66284,361355
66926,362332
66655.4,362451
66426.3,362613
66667.7,363241
67318.5,364247
67120.3,364438
66867.9,364576
67162.7,365262
67764.3,366250
67484.3,366361
67208.2,366472
67364.8,367011
68062,368090
67821.9,368213
67550.8,368332
67672.5,368828
67950.5,369465
68145.9,369986
67915.9,370120
68159.2,370734
68838.1,371782
68613.7,371929
68366.8,372039
68635.3,372690
68617.7,373058
68881.2,373696
68776,373959
69301.2,374891
69665.8,375683
69429.8,375812
69164,375949
68922.3,376113
69123.1,376657
69080.6,376958
68954.4,377148
69441.1,377946
70201.8,379002
70247.6,379380
70183.4,379656
69951.5,379809
69743.8,379913
70099.3,380650
70100.1,381019
70339,381642
70983.9,382651
70899.7,382931
70755.7,383105
70578.2,383274
70551.7,383641
70877.1,384339
71106.3,384933
70912.9,385073
71399.4,385968
71235.5,386140
71524.6,386750
71301.3,386887
71174.9,387118
71512.9,387803
71593.6,388231
71820.1,388770
71785.2,389119
71800.3,389445
72162.7,390135
72238.4,390549
71990.9,390667
71789.5,390821
71711,390947
71761.1,391181
72096.8,391859
72733.5,392864
73081.9,393556
73018.4,393838
73066.9,394215
73048,394536
72821,394696
72710,394959
72648.4,395204
73385.8,396335
73503.2,396800
73628.8,397247
73526.7,397447
74154,398437
73927.4,398603
73663.2,398730
73461.2,398887
73958.5,399778
74371.1,400532
74152.6,400690
73936.4,400819
74742.4,401961
74894,402450
74849.8,402794
74567.5,402946
74839.2,403621
75402.9,404569
75147.3,404716
74886.3,404859
75097.6,405475
75158.3,405888
75003,406041
75140.9,406491
75540.9,407281
75655.4,407761
75836.7,408258
75843.1,408616
76236,409384
76050.7,409594
75994.7,409909
75936.2,410258
76541.8,411239
76275.2,411368
76478.9,411934
76563.8,412387
76425.5,412545
76171.8,412686
76745.5,413573
76542.5,413697
76945.5,414458
76778.8,414602
77031.4,415194
77330.4,415818
77118,415945
77112.5,416279
77648.7,417168
77444.2,417327
77818.4,418064
77878.2,418482
77661.8,418655
77679.6,419027
78026.9,419697
78309.5,420372
78344.5,420818
78154.3,420978
77903.9,421105
78204.1,421710
78426.5,422231
78423.8,422599
78475.8,422995
79022.1,423872
79496.1,424695
79326,424917
79065.6,425051
79152.5,425534
78942.8,425710
79433.3,426550
79302.6,426828
79517.4,427422
80220.4,428482
80009.8,428630
79769.3,428746
79726,429099
79507.5,429234
79458.7,429551
79975.2,430358
80635.7,431388
80882.4,432047
80765.6,432285
80513.9,432398
80260.1,432510
80316.7,432875
80423.4,433355
80399,433692
81540.7,435160
81851.4,435825
81696.5,436045
81422.2,436145
81168.4,436257
81281.7,436754
81268.8,437136
81180.2,437430
81883.1,438507
82574.7,439534
82421.5,439752
82166.3,439855
81887.3,439957
81802.1,440242
82000.6,440782
82197.9,441336
82209.2,441736
83082,442930
82851.9,443038
82801.4,443318
82781.6,443645
82920.5,444156
82760.4,444399
82936.4,444948
83002.1,445377
83500.5,446242
83492.5,446564
83430.5,446853
83412.6,447188
83309.8,447379
83720,448161
83670.8,448477
83698.1,448855
84269.6,449781
84419.1,450285
84369.9,450609
84085.4,450699
84313.3,451274
84219.2,451584
85336.9,453025
85023.1,453121
85246.9,453677
85035.9,453773
84912.5,453999
85272.4,454690
85516,455258
86289.1,456386
86418.8,456853
86540.9,457350
86340.3,457485
86058.8,457584
86647.3,458553
86665.7,458961
86884.3,459551
87257.7,460241
87346.2,460669
87304.3,460944
87057.1,461056
87886.5,462233
88091.3,462804
88172.3,463268
88151.2,463618
88037.1,463842
87964.4,464088
88309,464735
89079.8,465882
89053,466232
87435,466430
87363.4,466690
87897.4,467620
87595.5,467718
87669,468179
87437.8,468364
88132.6,469436
88003.5,469649
88153.2,470106
88025.3,470356
88218.7,470920
88240.6,471272
88320.8,471708
88374.3,472085
88550,472649
88974.6,473403
88736.9,473496
89182.5,474325
88874.4,474402
88791.7,474667
88906.8,475122
89048.1,475603
89398.1,476299
89627.5,476886
90118.7,477715
90000,477901
89981.3,478240
89869.1,478512
90495.1,479480
90339.1,479713
90807.6,480525
90986.7,481071
90754.6,481173
91002.1,481751
91134.1,482234
91496.4,482967
91277.4,483071
92231.8,484385
92149.1,484686
92165.6,485066
91876.5,485165
92365.3,485997
92428.2,486445
92612,486986
93385,488148
93142.4,488252
92840.5,488336
92594.7,488403
93017.7,489159
93450.1,489899
94034.6,490822
94799.6,491972
94522.5,492077
94251.9,492175
93941.7,492250
94288.2,492999
94776.4,493870
94943.2,494433
95058.9,494910
93313,495314
93400.6,495707
93260.7,495921
93661.5,496707
93588.4,497017
93966.7,497716
94009.4,498087
94322.7,498719
94309.7,499008
94257.9,499323
94478.8,499882
94906.7,500615
94742.6,500803
95126.5,501496
95163.3,501889
95163.4,502217
95102.6,502490
95572.5,503284
96214.2,504284
96002.6,504439
96273.1,505073
96024,505166
96424.9,505884
96333.7,506150
96303.6,506480
97147.2,507627
97140.4,507956
97676.6,508844
97417.1,508953
97484.8,509409
97354.1,509606
97325.2,509949
98080.1,511049
98133.1,511444
98417.7,512077
98892.2,512875
98693.7,513069
98535.4,513255
98592.7,513695
99191.2,514669
99237.8,515079
99289,515494
100135.6,516675
99903.4,516784
99636.6,516892
99761,517419
99679.2,517708
100320.8,518653
100227.2,518881
101087.4,520121
100891.6,520256
100691.6,520394
100772.7,520852
100916.1,521347
101244.2,522036
101418.5,522549
102147.6,523645
102028,523859
101876.2,524057
101664.8,524247
101921.3,524839
102590,525858
102531.5,526181
102766.1,526778
103159.8,527485
103067.4,527725
102822,527862
103153.7,528568
103568.9,529357
103337.5,529475
103944.9,530413
103904.9,530736
103804.9,530951
103961.7,531426
104242.9,532062
104609.6,532778
104683.4,533183
105009.9,533892
104936.8,534168
105071.7,534625
104959.9,534903
105489.6,535781
105286.3,535948
105533.8,536511
106260.2,537571
106213.6,537895
105917.6,537970
105731.2,538119
106116.9,538826
106269.1,539285
106372.8,539721
107482.9,541152
107359.9,541344
107108,541438
106867.8,541582
107077.2,542138
60530.9,542349
60865,543047
60690.4,543206
61438.9,544346
61270.3,544500
61431,544977
61442.7,545342
61276.9,545563
61140.8,545783
61135.8,546110
61985.3,547262
62529.8,548215
62258.6,548330
62234.1,548691
62052.4,548813
61895,549042
61609.7,549114
61485.5,549322
62806.4,550969
63034.2,551581
62914.7,551795
63114,552351
63148.1,552734
62831.7,552820
62533.3,552889
62641,553381
63690.5,554835
63640.6,555159
63437.2,555303
63479.9,555698
63463.7,556021
63200.4,556084
63300.4,556507
63736.8,557315
64205.2,558178
64023.5,558299
63865.4,558486
63999.8,558938
64226.9,559489
64274.9,559892
63985.1,559980
64602.1,560947
65074.1,561783
64987.4,562058
64751.4,562180
64508.9,562327
64446.8,562604
64942.1,563411
64849.2,563676
65101.4,564294
65974.4,565497
65743.2,565610
65474.1,565723
65395.2,565984
65544.2,566519
65544.7,566909
65637.3,567328
65345.9,567423
65874.8,568268
58503.1,568526
58302,568615
58816,569385
58531.8,569489
58547.8,569880
58993.7,570659
58719.7,570759
58719.6,571103
59094.6,571845
58888.2,571963
58931.9,572376
59288.3,573119
59106.9,573300
59159.5,573745
59143.2,574116
59282,574601
59066,574770
59310.6,575383
59184.1,575610
59120.3,575879
59256.1,576431
59797.2,577312
59696.8,577611
59401.7,577701
59529.1,578187
59358.2,578356
59214.9,578594
59249.6,578918
59319.9,579332
59692.1,580036
60249.4,580946
60035.8,581057
59959.2,581355
59942.5,581713
59726,581853
59663.3,582130
59816.2,582664
59927.4,583148
60226.8,583830
60423.2,584407
60288.7,584619
60238.2,584925
60228.6,585272
60097.5,585468
60287.9,586031
60007.6,586131
60612.4,587083
60442.1,587306
60881.5,588103
60610.7,588201
60516.2,588465
60448.4,588752
60220.4,588852
60556.6,589545
60477.9,589804
60843,590546
60635.7,590652
61032,591403
61146,591847
60914,591952
60944.8,592358
60983.6,592758
60979.3,593146
60758.9,593261
61504.1,594382
61222.1,594483
61344.3,594986
61555.8,595557
61285.1,595658
61076.7,595780
60960.5,596047
61015.2,596430
60874.9,596606
61983.8,598060
61790.9,598229
62025.5,598850
61751.5,598963
61602.9,599144
61376.3,599277
61443.7,599666
61130.7,599737
61638.7,600573
62365.9,601709
62195.4,601900
62239.1,602311
62169.6,602581
62026.6,602823
61798,602913
61518.5,603010
61703.8,603570
61530.7,603783
62606.2,605166
62382.9,605268
62852.2,606097
62685,606315
62409.9,606399
62152.1,606500
61880.5,606586
61629.1,606692
62622,607996
62531.9,608328
62500.4,608602
63145.7,609591
62916.7,609701
63111.6,610226
62840.6,610350
62571.2,610457
62285.5,610569
62717.7,611391
63047.7,612062
62795.1,612183
63349.1,613096
63146,613232
62963.7,613338
62691.3,613440
62482.4,613550
62918.8,614295
63444.9,615192
63334.4,615475
63212.4,615691
63630.3,616475
63458.3,616628
63207.2,616730
63480.1,617331
63182.1,617431
63588.6,618225
63889.9,618920
63778.2,619167
63765.4,619513
63732.6,619858
63509.7,619958
63513.7,620286
63701.2,620854
63813.7,621320
63665,621560
64350.1,622578
64133.6,622667
64262.6,623169
63960.6,623268
64002.6,623641
64022.8,624041
64492.6,624887
64464.4,625263
64162.9,625356
64502.7,626077
64268.2,626193
64294.9,626514
64394.9,626999
64178.8,627172
64334,627687
64266.6,627983
64380.6,628406
64526.4,628866
64643.7,629334
64588.9,629604
64762.2,630116
64516.2,630232
64724.5,630758
64563.8,630948
64597,631308
64482.8,631527
64547.8,631904
64911.4,632570
65531.9,633515
65260.2,633637
65029.1,633758
64971.3,634053
64888.2,634299
65622.6,635371
65316.5,635469
65133.3,635681
65483.5,636410
65425.6,636736
65218.2,636837
65138,637087
65554.6,637836
65569.3,638227
65661.4,638709
65437.2,638808
65884.4,639599
65887,639993
65741.9,640208
65606.7,640421
65385.2,640557
65562.6,641082
65534.7,641393
66224.1,642398
65967,642511
66200.1,643115
66383.3,643651
66176,643787
65980.5,643933
65765.6,644111
65719.1,644418
65721.6,644742
66199.3,645557
66447,646132
66406.1,646454
66632.3,647014
66409.4,647109
66279.6,647328
66097.7,647486
66060.9,647788
66002.9,648081
66768.7,649191
66776,649549
66705.2,649820
66920,650386
66892,650704
66667.4,650853
66650.7,651172
66366.4,651272
66553.2,651793
67365.3,652965
67105.9,653086
66870.6,653204
67472.3,654129
67288.3,654299
67068.9,654435
67082.2,654807
66805.2,654892
67037.5,655487
67485.6,656303
67383.5,656521
68416.4,657906
68293.4,658160
67998.8,658251
67758.4,658356
67458.4,658447
67547,658891
68257.4,659943
67692.1,660051
67413.3,660147
68147.6,661245
68368.6,661766
68153.7,661937
68090.5,662253
67821.1,662365
67541.5,662487
68440.8,663746
68281.1,663966
67990,664068
67836.4,664306
68229.4,665004
68599.6,665679
68474.6,665946
68341.9,666171
68069.1,666290
68689.4,667290
68432.8,667388
68252.6,667551
68258.9,667882
68678.7,668684
68636,669010
68825.4,669533
68564.5,669604
68333.2,669704
68668.8,670417
68752.2,670814
68541.6,670945
68826.7,671570
68920.5,672037
69011.4,672433
69248.9,673045
69277.2,673419
69135.2,673670
68859.1,673791
69399.6,674669
69092.7,674745
68889.2,674855
69523.8,675880
69349.4,676086
69403.3,676505
69208.9,676619
69469.3,677237
69392.6,677505
69278.7,677772
69440.3,678236
69311.6,678448
69971.9,679489
70008.8,679903
69912.2,680147
69700.3,680351
69497,680541
69886.5,681270
70080,681843
70066.8,682237
69857,682412
70225.6,683210
69987.7,683329
70091.7,683743
70134,684158
69870,684266
70474,685232
70283.4,685378
70364.4,685766
70334.3,686185
70653.2,686867
70420.6,686987
70482.9,687426
70233.9,687545
70240.1,687880
70796.1,688808
70777.4,689150
70558.5,689314
70932,690041
70749.2,690245
71088.1,690909
70976.6,691199
70688.4,691286
70691.6,691663
70869.4,692219
70799.5,692496
70884.7,692899
71554.9,693939
71355.6,694128
71227.4,694388
71002.2,694514
70956.1,694790
70969.9,695164
71191.5,695737
71239.5,696129
70974.4,696228
71758.4,697344
71692.5,697619
71597.5,697836
71430.7,698040
71457.6,698432
71453.4,698794
71393,699096
71758.5,699799
71528.8,699928
72180.4,700959
72021.7,701113
72068.9,701539
71804.7,701667
71598.6,701784
71423.7,701985
71295.6,702177
71814.8,703005
72119.4,703618
72343,704223
72636,704844
72415.9,704953
72328.2,705248
72166.2,705438
72191.4,705851
71938.2,705964
71792.6,706215
72424.9,707166
72588.4,707685
72885.2,708326
73069.4,708858
72782,708960
72542.3,709086
72297,709195
72424.6,709645
72355.7,709955
72833.8,710808
72743.5,711080
73411.1,712088
73173.5,712173
72955.8,712275
72650.5,712364
72727.9,712767
72627.8,713025
73222.6,713957
73091.8,714228
73262.2,714741
73412,715256
73692,715844
73438.3,715970
73174.4,716076
72966,716199
72964.7,716588
73862,717856
73591,717947
73628.4,718383
73835.9,718954
73642.6,719131
73740.3,719554
73498.2,719658
73261.1,719761
73265.4,720145
74318.2,721539
74158.3,721748
74189.4,722159
74049.2,722397
74185.1,722877
74008.3,723021
73753,723158
73482.9,723248
73670,723784
74942.9,725421
74679.1,725548
74390.6,725639
74293.4,725866
74162.7,726107
74271.7,726539
74017.8,726634
73780.2,726745
74394.8,727709
75046.4,728754
75087.5,729117
74927.8,729325
74694.6,729460
74566.6,729668
74699.8,730105
74634.5,730376
74812.4,730938
75328.7,731778
75808.6,732561
75747.2,732838
75599.5,733076
75490,733318
75283.7,733505
75285.8,733826
76075,734987
76128.7,735444
76226.3,735906
76058.2,736059
76118.1,736405
75962,736593
76268.3,737220
76219.5,737536
76625.7,738313
77133.2,739154
77040.7,739433
76980.7,739688
76766.2,739843
76669.6,740139
76538.4,740362
77308.2,741460
77547.7,742092
77633.2,742555
77581.2,742803
77400.2,742919
77641.9,743538
77398.6,743634
77119.6,743744
77598.1,744548
78584,745843
78544.7,746121
78324.6,746313
78130.4,746495
78537.9,747259
78351.7,747454
78426.4,747922
78396.7,748309
78907.9,749195
79318.8,749926
79202.6,750184
78988.5,750376
78824.9,750612
78993.2,751114
79623.4,752107
79415.3,752279
79215.9,752515
79642.9,753276
79627.1,753556
79674.8,753952
79527.6,754184
79423.6,754437
80517.6,755854
80259.9,755955
80026.7,756065
79829.4,756263
80470.2,757185
80537.1,757566
80635.4,758071
80355.5,758173
80824.4,759020
80920.2,759433
80688.1,759538
80678.8,759857
80793.4,760362
81269.6,761153
81249.6,761485
81187.1,761754
81227.8,762164
81505.9,762755
81805.3,763377
81668.3,763636
81426.9,763773
82343.7,765033
82202.6,765295
82039.9,765520
81879.1,765745
81765.7,765990
82671.5,767219
82447.3,767382
82289.6,767611
82664,768377
82542.4,768584
82976.9,769321
82837.5,769575
82606.2,769733
82913.3,770420
82694.1,770516
82673.4,770777
83467,771897
83622,772396
83378.4,772529
83612.6,773083
83403.9,773205
83743.3,773900
83637.3,774146
83921.3,774795
83762.7,775040
83959.3,775553
84268.7,776181
84076.7,776297
83891.1,776489
84283.5,777210
84257.7,777513
84333.5,777934
84444.1,778357
85064.7,779308
85132.6,779747
85081.6,780040
84900,780245
84986.5,780707
84863,780933
85452.5,781853
85539.5,782333
85557.2,782748
85639.3,783176
85702.6,783555
85447.4,783682
85882.5,784464
85652,784612
86088.3,785421
86559.2,786255
86502.3,786596
86279.3,786762
86321.2,787115
86258.6,787449
86117.4,787706
86022.8,787928
86537.7,788791
87026.1,789618
87069.3,789998
86959.2,790214
87147.3,790765
87187.5,791152
87060.5,791440
86858.6,791607
87801.9,792921
87774.5,793302
87550.4,793444
87359.2,793595
87832.2,794406
87712.8,794603
87512.7,794768
87711.8,795281
88471,796422
88281.2,796583
88119.4,796752
88012.1,796960
88336.5,797636
88213.1,797799
88072,797998
88177.8,798444
